date,code,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange,snapshot_date,vietnameseName
10/8/2021,E1VFVN30,15:10:03,HOSE,ETF,24.6,26.32,22.88,24.6,24.9,24.6,24.9,24.68,24.6,24.9,24.6,24.9,24.68,965700,23837862000,0,0,0.3,0.3,1.2195,10/8/2021,Tài chính
9/13/2021,FUESSV50,15:09:02,HOSE,ETF,21.2,22.68,19.72,21.2,21.5,20.5,21.2,20.97,21.2,21.5,20.5,21.2,20.97,116900,2451667000,0,0,0,0,0,9/13/2021,Tài chính
9/13/2021,FUCVREIT,15:09:02,HOSE,IFC,10.2,10.9,9.49,10.2,10.2,10.05,10.1,10.1,10.2,10.2,10.05,10.1,10.1,13200,133310000,0,0,-0.1,-0.1,-0.9804,9/13/2021,Tài chính
10/8/2021,FUCVREIT,15:10:03,HOSE,IFC,10.3,11,9.58,10.5,10.5,10.05,10.3,10.38,10.5,10.5,10.05,10.3,10.38,4400,45690000,0,0,0,0,0,10/8/2021,Tài chính
10/5/2021,E1VFVN30,15:10:02,HOSE,ETF,24.55,26.26,22.84,24.4,24.5,24.3,24.5,24.37,24.4,24.5,24.3,24.5,24.37,1214900,29609860000,0,0,-0.05,-0.05,-0.2037,10/5/2021,Tài chính
7/20/2021,E1VFVN30,15:07:02,HOSE,ETF,23.3,24.93,21.67,23.29,23.98,22.85,23.98,23.104,23.29,23.98,22.85,23.98,23.104,1253300,28956670000,500000,11504500000,0.68,0.68,2.9185,7/20/2021,Tài chính
7/22/2021,HCM,15:07:02,HOSE,STOCK,46.1,49.3,42.9,46,47.3,45.75,46.65,46.598,34.68,35.661,34.492,35.17,35.131,3517600,1.63912E+11,0,0,0.55,0.4147,1.1931,7/22/2021,Tài chính
7/9/2021,HCM,15:07:02,HOSE,STOCK,50.6,54.1,47.1,49.5,51.1,47.8,48.1,49.89,37.319,38.525,36.037,36.264,37.613,7301600,3.6428E+11,20000,1000000000,-2.5,-1.8848,-4.9407,7/9/2021,Tài chính
7/14/2021,FUESSV50,15:07:02,HOSE,ETF,20.6,22.04,19.16,20.7,20.7,20.3,20.4,20.53,20.7,20.7,20.3,20.4,20.53,35300,724740000,0,0,-0.2,-0.2,-0.9709,7/14/2021,Tài chính
7/28/2021,FUCVREIT,15:07:03,HOSE,IFC,11.55,12.35,10.75,11.15,11.5,11,11.4,11.05,11.15,11.5,11,11.4,11.05,3000,33145000,0,0,-0.15,-0.15,-1.2987,7/28/2021,Tài chính
7/28/2021,FUESSV50,15:07:03,HOSE,ETF,20.45,21.88,19.02,20.45,20.45,20.45,20.45,20.45,20.45,20.45,20.45,20.45,20.45,1700,34765000,0,0,0,0,0,7/28/2021,Tài chính
7/2/2021,E1VFVN30,15:07:02,HOSE,ETF,25.89,27.7,24.08,26,26.2,25.89,26.2,26.03,26,26.2,25.89,26.2,26.03,725100,18877274000,500000,13096000000,0.31,0.31,1.1974,7/2/2021,Tài chính
7/8/2021,FUCVREIT,15:07:02,HOSE,IFC,10.5,11.2,9.77,10.5,10.5,10,10.5,10.13,10.5,10.5,10,10.5,10.13,8300,84090000,0,0,0,0,0,7/8/2021,Tài chính
7/20/2021,HCM,15:07:02,HOSE,STOCK,44.5,47.6,41.4,44.8,47.6,43.9,47.5,45.56,33.775,35.886,33.097,35.811,34.349,5790900,2.63833E+11,0,0,3,2.2617,6.7416,7/20/2021,Tài chính
7/9/2021,FUCVREIT,15:07:02,HOSE,IFC,10.5,11.2,9.77,10.8,10.8,10,10,10.35,10.8,10.8,10,10,10.35,3300,34170000,0,0,-0.5,-0.5,-4.7619,7/9/2021,Tài chính
7/22/2021,E1VFVN30,15:07:02,HOSE,ETF,23.6,25.25,21.95,23.61,24.09,23.53,24,23.85,23.61,24.09,23.53,24,23.85,928300,22141072000,200000,4691000000,0.4,0.4,1.6949,7/22/2021,Tài chính
7/2/2021,HCM,15:07:02,HOSE,STOCK,54,57.7,50.3,54.5,56.5,53.5,54.5,54.52,41.088,42.596,40.335,41.088,41.104,6290500,3.42972E+11,0,0,0.5,0.377,0.9259,7/2/2021,Tài chính
7/29/2021,FUCVREIT,15:07:03,HOSE,IFC,11.4,12.15,10.65,10.8,11.4,10.7,11.4,10.77,10.8,11.4,10.7,11.4,10.77,1100,11850000,0,0,0,0,0,7/29/2021,Tài chính
7/29/2021,FUESSV50,15:07:03,HOSE,ETF,20.45,21.88,19.02,20.45,20.6,20.45,20.6,20.53,20.45,20.6,20.45,20.6,20.53,19300,396250000,0,0,0.15,0.15,0.7335,7/29/2021,Tài chính
7/19/2021,HCM,15:07:02,HOSE,STOCK,47.8,51.1,44.5,46,46.8,44.5,44.5,45.3,34.68,35.283,33.55,33.55,34.153,7029600,3.18422E+11,0,0,-3.3,-2.488,-6.9038,7/19/2021,Tài chính
7/29/2021,E1VFVN30,15:07:03,HOSE,ETF,23.8,25.46,22.14,24.05,24.05,23.73,24.05,23.81,24.05,24.05,23.73,24.05,23.81,1151500,27418660000,23450000,5.55253E+11,0.25,0.25,1.0504,7/29/2021,Tài chính
7/28/2021,E1VFVN30,15:07:03,HOSE,ETF,23.88,25.55,22.21,23.88,23.88,23.58,23.8,23.67,23.88,23.88,23.58,23.8,23.67,488900,11573506000,0,0,-0.08,-0.08,-0.335,7/28/2021,Tài chính
7/13/2021,FUCVREIT,15:07:02,HOSE,IFC,9.6,10.25,8.93,9.6,9.89,9.6,9.7,9.7,9.6,9.89,9.6,9.7,9.7,5800,56236000,0,0,0.1,0.1,1.0417,7/13/2021,Tài chính
7/26/2021,E1VFVN30,15:07:03,HOSE,ETF,23.82,25.48,22.16,23.72,23.96,23.3,23.96,23.504,23.72,23.96,23.3,23.96,23.504,893300,20995948000,0,0,0.14,0.14,0.5877,7/26/2021,Tài chính
7/6/2021,E1VFVN30,15:07:02,HOSE,ETF,26,27.82,24.18,26,26.38,25.6,25.6,26.14,26,26.38,25.6,25.6,26.14,1690700,44194793000,1410000,36279850000,-0.4,-0.4,-1.5385,7/6/2021,Tài chính
7/6/2021,FUCVREIT,15:07:02,HOSE,IFC,10.9,11.65,10.15,10.8,10.8,10.3,10.4,10.57,10.8,10.8,10.3,10.4,10.57,21000,221940000,0,0,-0.5,-0.5,-4.5872,7/6/2021,Tài chính
7/30/2021,FUCVREIT,15:07:01,HOSE,IFC,11.4,12.15,10.65,11.8,11.8,10.75,11.45,10.94,11.8,11.8,10.75,11.45,10.94,5200,56885000,0,0,0.05,0.05,0.4386,7/30/2021,Tài chính
7/20/2021,FUCVREIT,15:07:02,HOSE,IFC,11.5,12.3,10.7,10.7,11.6,10.7,11.3,10.961,10.7,11.6,10.7,11.3,10.961,9700,106320000,0,0,-0.2,-0.2,-1.7391,7/20/2021,Tài chính
7/20/2021,FUESSV50,15:07:02,HOSE,ETF,20.9,22.36,19.44,20.9,20.9,20.5,20.5,20.89,20.9,20.9,20.5,20.5,20.89,12400,259040000,0,0,-0.4,-0.4,-1.9139,7/20/2021,Tài chính
7/23/2021,E1VFVN30,15:07:02,HOSE,ETF,24,25.68,22.32,24,24.05,23.75,23.82,23.89,24,24.05,23.75,23.82,23.89,412300,9849366000,0,0,-0.18,-0.18,-0.75,7/23/2021,Tài chính
7/30/2021,E1VFVN30,15:07:01,HOSE,ETF,24.05,25.73,22.37,24.08,24.6,24.02,24.6,24.17,24.08,24.6,24.02,24.6,24.17,2324200,56166386000,0,0,0.55,0.55,2.2869,7/30/2021,Tài chính
7/16/2021,FUCVREIT,15:07:02,HOSE,IFC,11.05,11.8,10.3,11.8,11.8,11.75,11.8,11.8,11.8,11.8,11.75,11.8,11.8,26700,314960000,0,0,0.75,0.75,6.7873,7/16/2021,Tài chính
7/23/2021,HCM,15:07:02,HOSE,STOCK,46.65,49.9,43.4,46.4,46.7,45.25,45.25,46.02,34.981,35.208,34.114,34.114,34.696,4128800,1.90007E+11,0,0,-1.4,-1.0555,-3.0011,7/23/2021,Tài chính
7/7/2021,FUESSV50,15:07:01,HOSE,ETF,22.5,24.07,20.93,22.2,22.3,21.5,21.8,21.91,22.2,22.3,21.5,21.8,21.91,74600,1634660000,0,0,-0.7,-0.7,-3.1111,7/7/2021,Tài chính
7/23/2021,FUESSV50,15:07:02,HOSE,ETF,20.6,22.04,19.16,20.7,20.9,20.55,20.55,20.68,20.7,20.9,20.55,20.55,20.68,20100,415730000,0,0,-0.05,-0.05,-0.2427,7/23/2021,Tài chính
7/8/2021,FUESSV50,15:07:02,HOSE,ETF,21.8,23.32,20.28,22.01,22.01,21.6,21.6,21.74,22.01,22.01,21.6,21.6,21.74,50100,1088939000,0,0,-0.2,-0.2,-0.9174,7/8/2021,Tài chính
7/22/2021,FUESSV50,15:07:02,HOSE,ETF,20.5,21.93,19.07,20.5,20.6,20.5,20.6,20.502,20.5,20.6,20.5,20.6,20.502,17000,348540000,0,0,0.1,0.1,0.4878,7/22/2021,Tài chính
7/15/2021,FUESSV50,15:07:01,HOSE,ETF,20.4,21.82,18.98,20.1,20.6,20.1,20.6,20.28,20.1,20.6,20.1,20.6,20.28,63400,1285550000,0,0,0.2,0.2,0.9804,7/15/2021,Tài chính
7/8/2021,HCM,15:07:02,HOSE,STOCK,51,54.5,47.45,51,52.5,50.1,50.6,51.12,38.45,39.58,37.771,38.148,38.54,5002900,2.55755E+11,30000,1590000000,-0.4,-0.3016,-0.7843,7/8/2021,Tài chính
7/28/2021,HCM,15:07:03,HOSE,STOCK,45.95,49.15,42.75,45.7,46.5,45.5,45.9,46.12,34.454,35.058,34.303,34.605,34.771,2213000,1.02068E+11,0,0,-0.05,-0.0377,-0.1088,7/28/2021,Tài chính
7/7/2021,FUCVREIT,15:07:01,HOSE,IFC,10.4,11.1,9.68,10.3,11,10.2,10.5,10.71,10.3,11,10.2,10.5,10.71,2700,28925000,0,0,0.1,0.1,0.9615,7/7/2021,Tài chính
7/23/2021,FUCVREIT,15:07:02,HOSE,IFC,11.3,12.05,10.55,12,12,10.8,11.9,11.83,12,12,10.8,11.9,11.83,12100,143125000,0,0,0.6,0.6,5.3097,7/23/2021,Tài chính
7/6/2021,FUESSV50,15:07:02,HOSE,ETF,22.25,23.8,20.7,22.6,22.6,22.35,22.5,22.46,22.6,22.6,22.35,22.5,22.46,45500,1021790000,0,0,0.25,0.25,1.1236,7/6/2021,Tài chính
6/8/2021,FUESSV50,15:06:01,HOSE,ETF,21.75,23.27,20.23,21.75,21.75,21.1,21.1,21.42,21.75,21.75,21.1,21.1,21.42,43800,938031000,0,0,-0.65,-0.65,-2.9885,6/8/2021,Tài chính
6/7/2021,FUCVREIT,15:06:03,HOSE,IFC,13.95,14.9,13,13.95,13.95,13,13,13.1,13.95,13.95,13,13,13.1,21100,276330000,0,0,-0.95,-0.95,-6.81,6/7/2021,Tài chính
7/15/2021,FUCVREIT,15:07:01,HOSE,IFC,10.35,11.05,9.63,10.9,11.05,10.9,11.05,11.02,10.9,11.05,10.9,11.05,11.02,22000,242510000,0,0,0.7,0.7,6.7633,7/15/2021,Tài chính
7/9/2021,E1VFVN30,15:07:02,HOSE,ETF,25.3,27.07,23.53,25.01,25.68,24.5,25.49,25.54,25.01,25.68,24.5,25.49,25.54,3448500,88089977000,1000000,25600000000,0.19,0.19,0.751,7/9/2021,Tài chính
7/16/2021,FUESSV50,15:07:02,HOSE,ETF,20.6,22.04,19.16,20.6,20.8,20.6,20.8,20.78,20.6,20.8,20.6,20.8,20.78,23000,477900000,0,0,0.2,0.2,0.9709,7/16/2021,Tài chính
7/19/2021,FUESSV50,15:07:02,HOSE,ETF,20.8,22.25,19.35,20.8,20.9,20.4,20.9,20.55,20.8,20.9,20.4,20.9,20.55,32000,657500000,0,0,0.1,0.1,0.4808,7/19/2021,Tài chính
7/2/2021,FUCVREIT,15:07:02,HOSE,IFC,11.2,11.95,10.45,11.1,11.1,10.95,11.1,10.99,11.1,11.1,10.95,11.1,10.99,2100,23085000,0,0,-0.1,-0.1,-0.8929,7/2/2021,Tài chính
7/2/2021,FUESSV50,15:07:02,HOSE,ETF,22.1,23.64,20.56,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,20500,453050000,0,0,0,0,0,7/2/2021,Tài chính
7/26/2021,HCM,15:07:03,HOSE,STOCK,45.25,48.4,42.1,45.05,45.6,44,44.7,44.808,33.964,34.378,33.172,33.7,33.781,4161400,1.86466E+11,30000,1452000000,-0.55,-0.4147,-1.2155,7/26/2021,Tài chính
7/27/2021,FUESSV50,15:07:02,HOSE,ETF,20.5,21.93,19.07,20.45,20.45,20.3,20.45,20.45,20.45,20.45,20.3,20.45,20.45,5000,102235000,0,0,-0.05,-0.05,-0.2439,7/27/2021,Tài chính
6/7/2021,FUESSV50,15:06:03,HOSE,ETF,21.75,23.27,20.23,21.85,21.9,21.7,21.75,21.79,21.85,21.9,21.7,21.75,21.79,55500,1209577000,0,0,0,0,0,6/7/2021,Tài chính
6/9/2021,FUCVREIT,15:06:02,HOSE,IFC,12.1,12.9,11.3,12.1,12.9,11.3,12.1,11.67,12.1,12.9,11.3,12.1,11.67,39200,457445000,0,0,0,0,0,6/9/2021,Tài chính
6/8/2021,FUCVREIT,15:06:01,HOSE,IFC,13,13.9,12.1,12.1,12.5,12.1,12.1,12.14,12.1,12.5,12.1,12.1,12.14,107100,1299745000,0,0,-0.9,-0.9,-6.9231,6/8/2021,Tài chính
6/11/2021,FUESSV50,15:06:02,HOSE,ETF,21.3,22.79,19.81,21.3,21.5,21.3,21.5,21.38,21.3,21.5,21.3,21.5,21.38,42000,897800000,0,0,0.2,0.2,0.939,6/11/2021,Tài chính
6/11/2021,HCM,15:06:02,HOSE,STOCK,38.15,40.8,35.5,38.15,40,37.5,39.4,39.15,28.762,30.156,28.272,29.704,29.516,5495900,2.15166E+11,0,0,1.25,0.9424,3.2765,6/11/2021,Tài chính
6/9/2021,E1VFVN30,15:06:02,HOSE,ETF,24.46,26.17,22.75,24.4,24.6,24,24.6,24.31,24.4,24.6,24,24.6,24.31,564700,13728147000,3700000,90513300000,0.14,0.14,0.5724,6/9/2021,Tài chính
6/9/2021,HCM,15:06:02,HOSE,STOCK,37.15,39.75,34.55,37.5,39.5,36.3,38.2,37.82,28.272,29.78,27.367,28.8,28.513,7854100,2.97041E+11,30000,1041000000,1.05,0.7916,2.8264,6/9/2021,Tài chính
6/4/2021,FUESSV50,15:06:02,HOSE,ETF,21.75,23.27,20.23,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,23900,519825000,0,0,0,0,0,6/4/2021,Tài chính
6/2/2021,E1VFVN30,15:06:04,HOSE,ETF,24.97,26.71,23.23,25.8,25.8,24.51,24.59,25.02,25.8,25.8,24.51,24.59,25.02,1123700,28110453000,2000000,49914000000,-0.38,-0.38,-1.5218,6/2/2021,Tài chính
6/10/2021,FUESSV50,15:06:03,HOSE,ETF,21.2,22.68,19.72,21.2,21.3,21.2,21.3,21.23,21.2,21.3,21.2,21.3,21.23,31700,673100000,0,0,0.1,0.1,0.4717,6/10/2021,Tài chính
6/2/2021,FUCVREIT,15:06:04,HOSE,IFC,12.3,13.15,11.45,13.15,13.15,12.3,13.15,13.11,13.15,13.15,12.3,13.15,13.11,34300,449525000,0,0,0.85,0.85,6.9106,6/2/2021,Tài chính
6/16/2021,HCM,15:06:03,HOSE,STOCK,44.9,48,41.8,44,45.5,43.1,44.5,44.47,33.172,34.303,32.494,33.55,33.527,7315500,3.25342E+11,22000,1056000000,-0.4,-0.3016,-0.8909,6/16/2021,Tài chính
7/1/2021,FUCVREIT,15:07:01,HOSE,IFC,11.3,12.05,10.55,11.3,11.3,11.2,11.2,11.22,11.3,11.3,11.2,11.2,11.22,1700,19070000,0,0,-0.1,-0.1,-0.885,7/1/2021,Tài chính
6/3/2021,FUESSV50,15:06:01,HOSE,ETF,21.2,22.68,19.72,21.3,21.4,21.2,21.4,21.29,21.3,21.4,21.2,21.4,21.29,49600,1056020000,0,0,0.2,0.2,0.9434,6/3/2021,Tài chính
7/1/2021,E1VFVN30,15:07:01,HOSE,ETF,25.84,27.64,24.04,25.84,25.98,25.69,25.89,25.85,25.84,25.98,25.69,25.89,25.85,1072400,27722880000,2100000,54290000000,0.05,0.05,0.1935,7/1/2021,Tài chính
6/29/2021,FUCVREIT,15:06:01,HOSE,IFC,11.6,12.4,10.8,11.6,11.6,11.1,11.15,11.23,11.6,11.6,11.1,11.15,11.23,22100,248075000,0,0,-0.45,-0.45,-3.8793,6/29/2021,Tài chính
6/17/2021,FUESSV50,15:06:01,HOSE,ETF,21.3,22.79,19.81,21.3,21.3,21,21,21.08,21.3,21.3,21,21,21.08,37100,782116000,0,0,-0.3,-0.3,-1.4085,6/17/2021,Tài chính
6/3/2021,HCM,15:06:01,HOSE,STOCK,39.8,42.55,37.05,41,42.5,40,42,41.46,30.911,32.042,30.156,31.664,31.258,7572400,3.13962E+11,0,0,2.2,1.6586,5.5276,6/3/2021,Tài chính
6/23/2021,FUESSV50,15:06:02,HOSE,ETF,21.7,23.21,20.19,21.6,21.7,21.6,21.7,21.61,21.6,21.7,21.6,21.7,21.61,16200,350001000,0,0,0,0,0,6/23/2021,Tài chính
6/24/2021,HCM,15:06:02,HOSE,STOCK,46.1,49.3,42.9,46.5,46.5,44.7,45.2,45.54,35.058,35.058,33.7,34.077,34.334,4643100,2.11461E+11,50000,2305000000,-0.9,-0.6785,-1.9523,6/24/2021,Tài chính
6/21/2021,E1VFVN30,15:06:02,HOSE,ETF,24.9,26.64,23.16,24.9,24.94,24.75,24.8,24.85,24.9,24.94,24.75,24.8,24.85,1033100,25669505000,0,0,-0.1,-0.1,-0.4016,6/21/2021,Tài chính
6/24/2021,E1VFVN30,15:06:02,HOSE,ETF,25.1,26.85,23.35,25.1,25.15,24.9,24.9,25.03,25.1,25.15,24.9,24.9,25.03,885600,22163402000,1470000,36771400000,-0.2,-0.2,-0.7968,6/24/2021,Tài chính
6/24/2021,FUCVREIT,15:06:02,HOSE,IFC,11.6,12.4,10.8,11.6,12,11,11.2,11.7,11.6,12,11,11.2,11.7,10900,127515000,0,0,-0.4,-0.4,-3.4483,6/24/2021,Tài chính
6/18/2021,FUCVREIT,15:06:02,HOSE,IFC,11.8,12.6,11,11.8,11.95,11.8,11.8,11.82,11.8,11.95,11.8,11.8,11.82,6700,79165000,0,0,0,0,0,6/18/2021,Tài chính
6/18/2021,FUESSV50,15:06:02,HOSE,ETF,21,22.47,19.53,21.4,21.5,21.4,21.5,21.4,21.4,21.5,21.4,21.5,21.4,16300,348860000,0,0,0.5,0.5,2.381,6/18/2021,Tài chính
6/28/2021,FUCVREIT,15:06:02,HOSE,IFC,11.5,12.3,10.7,11.6,11.6,11.5,11.6,11.59,11.6,11.6,11.5,11.6,11.59,3400,39390000,0,0,0.1,0.1,0.8696,6/28/2021,Tài chính
7/15/2021,E1VFVN30,15:07:01,HOSE,ETF,24.11,25.79,22.43,24.08,24.29,23.6,24.25,23.83,24.08,24.29,23.6,24.25,23.83,1543300,36781907000,0,0,0.14,0.14,0.5807,7/15/2021,Tài chính
7/9/2021,FUESSV50,15:07:02,HOSE,ETF,21.6,23.11,20.09,21.6,21.8,21,21,21.4,21.6,21.8,21,21,21.4,52800,1129861000,0,0,-0.6,-0.6,-2.7778,7/9/2021,Tài chính
7/14/2021,E1VFVN30,15:07:02,HOSE,ETF,24.95,26.69,23.21,24.95,24.95,23.53,24.11,23.82,24.95,24.95,23.53,24.11,23.82,2645500,63028106000,310000,7348840000,-0.84,-0.84,-3.3667,7/14/2021,Tài chính
7/14/2021,HCM,15:07:02,HOSE,STOCK,47.5,50.8,44.2,47.5,48.25,45,46.1,46.64,35.811,36.377,33.926,34.756,35.162,4370100,2.03835E+11,0,0,-1.4,-1.0555,-2.9474,7/14/2021,Tài chính
7/6/2021,HCM,15:07:02,HOSE,STOCK,53.1,56.8,49.4,53,54.8,49.4,49.4,52.28,39.958,41.315,37.244,37.244,39.415,7773500,4.0642E+11,265100,14315400000,-3.7,-2.7895,-6.968,7/6/2021,Tài chính
7/13/2021,FUESSV50,15:07:02,HOSE,ETF,20.4,21.82,18.98,20.4,20.6,20.2,20.6,20.39,20.4,20.6,20.2,20.6,20.39,29100,593258000,750000,15390750000,0.2,0.2,0.9804,7/13/2021,Tài chính
7/13/2021,E1VFVN30,15:07:02,HOSE,ETF,24.75,26.48,23.02,24.75,24.95,23.89,24.95,24.22,24.75,24.95,23.89,24.95,24.22,2426600,58770130000,2000000,48425000000,0.2,0.2,0.8081,7/13/2021,Tài chính
7/27/2021,HCM,15:07:02,HOSE,STOCK,44.7,47.8,41.6,45.2,46.8,44.65,45.95,45.64,34.077,35.283,33.662,34.642,34.409,6668300,3.04319E+11,0,0,1.25,0.9424,2.7964,7/27/2021,Tài chính
7/12/2021,E1VFVN30,15:07:01,HOSE,ETF,25.49,27.27,23.71,25.45,25.45,23.71,24.75,24.41,25.45,25.45,23.71,24.75,24.41,3066200,74834720000,5800000,1.43877E+11,-0.74,-0.74,-2.9031,7/12/2021,Tài chính
6/11/2021,E1VFVN30,15:06:02,HOSE,ETF,24.5,26.21,22.79,24.5,24.99,24.4,24.98,24.86,24.5,24.99,24.4,24.98,24.86,126900,3154307000,2000000,49294000000,0.48,0.48,1.9592,6/11/2021,Tài chính
6/7/2021,E1VFVN30,15:06:03,HOSE,ETF,25.24,27,23.48,25.3,25.3,24.8,24.92,25.14,25.3,25.3,24.8,24.92,25.14,440500,11074533000,1000000,25163000000,-0.32,-0.32,-1.2678,6/7/2021,Tài chính
6/4/2021,FUCVREIT,15:06:02,HOSE,IFC,13.95,14.9,13,14.3,14.3,13.2,13.95,14.03,14.3,14.3,13.2,13.95,14.03,14600,204870000,0,0,0,0,0,6/4/2021,Tài chính
6/16/2021,FUCVREIT,15:06:03,HOSE,IFC,12,12.8,11.2,12,12.5,12,12.1,12.18,12,12.5,12,12.1,12.18,8600,104705000,0,0,0.1,0.1,0.8333,6/16/2021,Tài chính
6/15/2021,FUCVREIT,15:06:02,HOSE,IFC,12.4,13.25,11.55,12.3,12.35,12,12,12.22,12.3,12.35,12,12,12.22,5200,63545000,0,0,-0.4,-0.4,-3.2258,6/15/2021,Tài chính
6/15/2021,E1VFVN30,15:06:02,HOSE,ETF,25.1,26.85,23.35,25.1,25.19,24.86,25.05,25.02,25.1,25.19,24.86,25.05,25.02,1338400,33487150000,2000000,49984500000,-0.05,-0.05,-0.1992,6/15/2021,Tài chính
6/10/2021,E1VFVN30,15:06:03,HOSE,ETF,24.6,26.32,22.88,24.57,24.98,24.3,24.5,24.45,24.57,24.98,24.3,24.5,24.45,614200,15015339000,1300000,31759500000,-0.1,-0.1,-0.4065,6/10/2021,Tài chính
6/30/2021,HCM,15:06:02,HOSE,STOCK,50.4,53.9,46.9,50.1,51.5,50.1,51.1,50.8,37.771,38.827,37.771,38.525,38.299,5641900,2.86595E+11,30000,1407000000,0.7,0.5277,1.3889,6/30/2021,Tài chính
6/30/2021,E1VFVN30,15:06:02,HOSE,ETF,25.8,27.6,24,25.96,25.98,25.6,25.84,25.8,25.96,25.98,25.6,25.84,25.8,856900,22111314000,4380000,1.13025E+11,0.04,0.04,0.155,6/30/2021,Tài chính
6/23/2021,FUCVREIT,15:06:02,HOSE,IFC,11.6,12.4,10.8,11.6,11.6,11.5,11.6,11.6,11.6,11.6,11.5,11.6,11.6,14200,164710000,0,0,0,0,0,6/23/2021,Tài chính
6/29/2021,E1VFVN30,15:06:01,HOSE,ETF,25.6,27.39,23.81,25.56,25.8,25.53,25.8,25.69,25.56,25.8,25.53,25.8,25.69,1163100,29884168000,3800000,97338500000,0.2,0.2,0.7813,6/29/2021,Tài chính
6/17/2021,FUCVREIT,15:06:01,HOSE,IFC,12.1,12.9,11.3,12,12.1,11.3,11.8,11.46,12,12.1,11.3,11.8,11.46,90400,1035705000,0,0,-0.3,-0.3,-2.4793,6/17/2021,Tài chính
6/23/2021,HCM,15:06:02,HOSE,STOCK,44.5,47.6,41.4,44.65,46.95,44.65,46.1,46.18,33.662,35.397,33.662,34.756,34.816,6169000,2.84901E+11,30000,1339500000,1.6,1.2063,3.5955,6/23/2021,Tài chính
6/22/2021,FUCVREIT,15:06:01,HOSE,IFC,12,12.8,11.2,12,12,11.3,11.6,11.54,12,12,11.3,11.6,11.54,4200,48450000,0,0,-0.4,-0.4,-3.3333,6/22/2021,Tài chính
6/22/2021,FUESSV50,15:06:01,HOSE,ETF,21.6,23.11,20.09,21.7,21.7,21.65,21.7,21.7,21.7,21.7,21.65,21.7,21.7,22600,490415000,0,0,0.1,0.1,0.463,6/22/2021,Tài chính
6/21/2021,HCM,15:06:02,HOSE,STOCK,44.6,47.7,41.5,44,45.4,43.5,43.8,44.49,33.172,34.228,32.795,33.022,33.542,4387400,1.952E+11,0,0,-0.8,-0.6031,-1.7937,6/21/2021,Tài chính
6/24/2021,FUESSV50,15:06:02,HOSE,ETF,21.7,23.21,20.19,21.7,21.7,21.5,21.5,21.61,21.7,21.7,21.5,21.5,21.61,15200,328410000,0,0,-0.2,-0.2,-0.9217,6/24/2021,Tài chính
6/29/2021,HCM,15:06:01,HOSE,STOCK,49,52.4,45.6,49,51,48.75,50.4,49.97,36.942,38.45,36.753,37.997,37.673,5117700,2.55722E+11,20000,918000000,1.4,1.0555,2.8571,6/29/2021,Tài chính
6/21/2021,FUCVREIT,15:06:02,HOSE,IFC,11.8,12.6,11,11.5,12.2,11.5,12,11.79,11.5,12.2,11.5,12,11.79,4600,54230000,0,0,0.2,0.2,1.6949,6/21/2021,Tài chính
6/14/2021,HCM,15:06:03,HOSE,STOCK,39.4,42.15,36.65,39.5,42.15,39.1,42.15,41.14,29.78,31.778,29.478,31.778,31.017,12185100,5.01356E+11,0,0,2.75,2.0733,6.9797,6/14/2021,Tài chính
6/30/2021,FUESSV50,15:06:02,HOSE,ETF,22.1,23.64,20.56,22.1,22.2,22.1,22.1,22.18,22.1,22.2,22.1,22.1,22.18,5100,113125000,0,0,0,0,0,6/30/2021,Tài chính
6/25/2021,FUCVREIT,15:06:02,HOSE,IFC,11.2,11.95,10.45,11.2,11.8,11.2,11.5,11.27,11.2,11.8,11.2,11.5,11.27,12100,136390000,0,0,0.3,0.3,2.6786,6/25/2021,Tài chính
6/4/2021,E1VFVN30,15:06:02,HOSE,ETF,25.24,27,23.48,25.26,25.31,25.2,25.24,25.26,25.26,25.31,25.2,25.24,25.26,169100,4271024000,1350000,34131000000,0,0,0,6/4/2021,Tài chính
6/30/2021,FUCVREIT,15:06:02,HOSE,IFC,11.15,11.9,10.4,11.6,11.6,10.8,11.3,10.98,11.6,11.6,10.8,11.3,10.98,10800,118555000,0,0,0.15,0.15,1.3453,6/30/2021,Tài chính
6/25/2021,FUESSV50,15:06:02,HOSE,ETF,21.5,23,20,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,11500,247250000,0,0,0,0,0,6/25/2021,Tài chính
7/1/2021,HCM,15:07:01,HOSE,STOCK,51.1,54.6,47.55,52.3,54.2,51.7,54,52.82,39.43,40.863,38.977,40.711,39.821,6160100,3.25371E+11,0,0,2.9,2.1863,5.6751,7/1/2021,Tài chính
6/17/2021,E1VFVN30,15:06:01,HOSE,ETF,24.78,26.51,23.05,24.5,24.77,24.29,24.77,24.46,24.5,24.77,24.29,24.77,24.46,323900,7922938000,2600000,64075500000,-0.01,-0.01,-0.0404,6/17/2021,Tài chính
6/3/2021,FUCVREIT,15:06:01,HOSE,IFC,13.15,14.05,12.25,14.05,14.05,12.25,14,13.66,14.05,14.05,12.25,14,13.66,53900,736515000,0,0,0.85,0.85,6.4639,6/3/2021,Tài chính
